Cod_art,Descripcion,Desc_adicional,Familia,Cod_barras,marca
0602034070,60C PIJAMAS VERANO,PIJAMA,ROPA DE DORMIR,60C,coramina
0602034080,700C,PIJAMA,ROPA DE DORMIR,700C,coramina
0602034090,76C PIJAMA,PIJAMA,ROPA DE DORMIR,76C,coramina
0602034100,76P,PIJAMA,ROPA DE DORMIR,76P,coramina
0602034110,79C,PIJAMA,ROPA DE DORMIR,79C,coramina
0602034120,80C,PIJAMA,ROPA DE DORMIR,80C,coramina
0602034130,81C  PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,819C,coramina
0602034140,86C PIJAMAS VERANO,PIJAMA,ROPA DE DORMIR,86C,coramina
0602034150,86P,PIJAMA,ROPA DE DORMIR,86P,coramina
0602034160,90C CORAMINA,PIJAMA,ROPA DE DORMIR,90C,coramina
0602034170,91C CORAMINA,PIJAMA,ROPA DE DORMIR,91C,coramina
0602034180,92C CORAMINA,PIJAMA,ROPA DE DORMIR,92C,coramina
0602034190,93C CORAMINA,PIJAMA,ROPA DE DORMIR,93C,coramina
0602034200,94C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,94C,coramina
0602034210,95C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,95C,coramina
0602034220,96C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,96C,coramina
0602034230,97C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,97C,coramina
0602034240,98C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,98C,coramina
0602034250,99C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,99C,coramina
0602034260,80C PIJAMAS,PIJAMA,ROPA DE DORMIR,C80,coramina
0602034270,28C T40 N-B,PIJAMA,ROPA DE DORMIR,223028055040,coramina
0602034280,28C T42 N-B,PIJAMA,ROPA DE DORMIR,223028055042,coramina
0602034290,28C T44 N-B,PIJAMA,ROPA DE DORMIR,223028055044,coramina
0602034300,28C T40 G-N,PIJAMA,ROPA DE DORMIR,223028060040,coramina
0602034310,28C T42 G-N,PIJAMA,ROPA DE DORMIR,223028060042,coramina
0602034320,28C T44 G-N,PIJAMA,ROPA DE DORMIR,223028060044,coramina
0602034330,28C T40 O-A,PIJAMA,ROPA DE DORMIR,223028065040,coramina
0602034340,28C T42 O-A,PIJAMA,ROPA DE DORMIR,223028065042,coramina
0602034350,28C T44 O-A,PIJAMA,ROPA DE DORMIR,223028065044,coramina
0602034360,29C T40 ROS,PIJAMA,ROPA DE DORMIR,223029011040,coramina
0602034370,29C T42 ROS,PIJAMA,ROPA DE DORMIR,223029011042,coramina
0602034380,29C T44 ROS,PIJAMA,ROPA DE DORMIR,223029011044,coramina
0602034390,29C T46 ROS,PIJAMA,ROPA DE DORMIR,223029011046,coramina
0602034400,29C T40 MAR,PIJAMA,ROPA DE DORMIR,223029017040,coramina
0602034410,29C T42 MAR,PIJAMA,ROPA DE DORMIR,223029017042,coramina
0602034420,29C T44 MAR,PIJAMA,ROPA DE DORMIR,223029017044,coramina
0602034430,29C T46 MAR,PIJAMA,ROPA DE DORMIR,223029017046,coramina
0602034440,31C T40 ROS-G,PIJAMA,ROPA DE DORMIR,223031062040,coramina
0602034450,31C T42 ROS-G,PIJAMA,ROPA DE DORMIR,223031062042,coramina
0602034460,31C T44 ROS-G,PIJAMA,ROPA DE DORMIR,223031062044,coramina
0602034470,31C T40 LIL-G,PIJAMA,ROPA DE DORMIR,223031071040,coramina
0602034480,31C T42 LIL-G,PIJAMA,ROPA DE DORMIR,223031071042,coramina
0602034490,31C T44 LIL-G,PIJAMA,ROPA DE DORMIR,223031071044,coramina
0602034500,32C T38 NEG,PIJAMA,ROPA DE DORMIR,223032002038,coramina
0602034510,32C T40 NEG,PIJAMA,ROPA DE DORMIR,223032002040,coramina
0602034520,32C T42 NEG,PIJAMA,ROPA DE DORMIR,223032002042,coramina
0602034530,32C T44 NEG,PIJAMA,ROPA DE DORMIR,223032002044,coramina
0602034540,32C T38 MEL,PIJAMA,ROPA DE DORMIR,223032076038,coramina
0602034550,32C T40 MEL,PIJAMA,ROPA DE DORMIR,223032076040,coramina
0602034560,32C T42 MEL,PIJAMA,ROPA DE DORMIR,223032076042,coramina
0602034570,32C T44 MEL,PIJAMA,ROPA DE DORMIR,223032076044,coramina
0602034580,33C T38 BCO-N,PIJAMA,ROPA DE DORMIR,223033070038,coramina
0602034590,33C T40 BCO-N,PIJAMA,ROPA DE DORMIR,223033070040,coramina
0602034600,33C T42 BCO-N,PIJAMA,ROPA DE DORMIR,223033070042,coramina
0602034610,33C T44 BCO-N,PIJAMA,ROPA DE DORMIR,223033070044,coramina
0602034620,33C T38 V-F,PIJAMA,ROPA DE DORMIR,223033072038,coramina
0602034630,33C T40 V-F,PIJAMA,ROPA DE DORMIR,223033072040,coramina
0602034640,33C T42 V-F,PIJAMA,ROPA DE DORMIR,223033072042,coramina
0602034650,33C T44 V-F,PIJAMA,ROPA DE DORMIR,223033072044,coramina
0602034660,33C T38 M-V,PIJAMA,ROPA DE DORMIR,223033073038,coramina
0602034670,33C T40 M-V,PIJAMA,ROPA DE DORMIR,223033073040,coramina
0602034680,33C T42 M-V,PIJAMA,ROPA DE DORMIR,223033073042,coramina
0602034690,33C T44 M-V,PIJAMA,ROPA DE DORMIR,223033073044,coramina
0602034700,34C T40 NEG,PIJAMA,ROPA DE DORMIR,223034002040,coramina
0602034710,34C T42 NEG,PIJAMA,ROPA DE DORMIR,223034002042,coramina
0602034720,34C T44 NEG,PIJAMA,ROPA DE DORMIR,223034002044,coramina
0602034730,34C T40 MEL,PIJAMA,ROPA DE DORMIR,223034076040,coramina
0602034740,34C T42 MEL,PIJAMA,ROPA DE DORMIR,223034076042,coramina
0602034750,34C T44 MEL,PIJAMA,ROPA DE DORMIR,223034076044,coramina
0602034760,36C T40 BCO,PIJAMA,ROPA DE DORMIR,223036001040,coramina
0602034770,36C T42 BCO,PIJAMA,ROPA DE DORMIR,223036001042,coramina
0602034780,36C T44 BCO,PIJAMA,ROPA DE DORMIR,223036001044,coramina
0602034790,36C T40 ACQ,PIJAMA,ROPA DE DORMIR,223036022040,coramina
0602034800,36C T42 ACQ,PIJAMA,ROPA DE DORMIR,223036022042,coramina
0602034810,36C T44 ACQ,PIJAMA,ROPA DE DORMIR,223036022044,coramina
0602034820,37C T40 B-N,PIJAMA,ROPA DE DORMIR,223037070040,coramina
0602034830,37C T42 B-N,PIJAMA,ROPA DE DORMIR,223037070042,coramina
0602034840,37C T44 B-N,PIJAMA,ROPA DE DORMIR,223037070044,coramina
0602034850,37C T40 B-R,PIJAMA,ROPA DE DORMIR,223037079040,coramina
0602034860,37C T42 B-R,PIJAMA,ROPA DE DORMIR,223037079042,coramina
0602034870,37C T44 B-R,PIJAMA,ROPA DE DORMIR,223037079044,coramina
0602034880,38C T40 G-N,PIJAMA,ROPA DE DORMIR,223038060040,coramina
0602034890,38C T42 G-N,PIJAMA,ROPA DE DORMIR,223038060042,coramina
0602034900,38C T44 G-N,PIJAMA,ROPA DE DORMIR,223038060044,coramina
0602034910,38C T40 R-G,PIJAMA,ROPA DE DORMIR,223038083040,coramina
0602034920,38C T42 R-G,PIJAMA,ROPA DE DORMIR,223038083042,coramina
0602034930,38C T44 R-G,PIJAMA,ROPA DE DORMIR,223038083044,coramina
0602034940,38C T40 M-L,PIJAMA,ROPA DE DORMIR,223038084040,coramina
0602034950,38C T42 M-L,PIJAMA,ROPA DE DORMIR,223038084042,coramina
0602034960,38C T44 M-L,PIJAMA,ROPA DE DORMIR,223038084044,coramina
0602034970,39C T40 NGO-R,PIJAMA,ROPA DE DORMIR,223039060040,coramina
0602034980,39C T42 NGO-R,PIJAMA,ROPA DE DORMIR,223039060042,coramina
0602034990,39C T44 NGO-R,PIJAMA,ROPA DE DORMIR,223039060044,coramina
0602035000,39C T40 AQ-G,PIJAMA,ROPA DE DORMIR,223039078040,coramina
0602035010,39C T42 AQ-G,PIJAMA,ROPA DE DORMIR,223039078042,coramina
0602035020,39C T44 AQ-G,PIJAMA,ROPA DE DORMIR,223039078044,coramina
0602035030,40C T40 ROS,PIJAMA,ROPA DE DORMIR,223040011040,coramina
0602035040,40C T42 ROS,PIJAMA,ROPA DE DORMIR,223040011042,coramina
0602035050,40C T44 ROS,PIJAMA,ROPA DE DORMIR,223040011044,coramina
0602035060,40C T46 ROS,PIJAMA,ROPA DE DORMIR,223040011046,coramina
0602035070,40C T40 MRF,PIJAMA,ROPA DE DORMIR,223040017040,coramina
0602035080,40C T42 MRF,PIJAMA,ROPA DE DORMIR,223040017042,coramina
0602035090,40C T44 MRF,PIJAMA,ROPA DE DORMIR,223040017044,coramina
0602035100,40C T40 MRF,PIJAMA,ROPA DE DORMIR,223040017046,coramina
0602035110,41C T40 BCO,PIJAMA,ROPA DE DORMIR,223041001040,coramina
0602035120,41C T42 BCO,PIJAMA,ROPA DE DORMIR,223041001042,coramina
0602035130,41C T44 BCO,PIJAMA,ROPA DE DORMIR,223041001044,coramina
0602035140,41C T40 NGO,PIJAMA,ROPA DE DORMIR,223041002040,coramina
0602035150,41C T42 NGO,PIJAMA,ROPA DE DORMIR,223041002042,coramina
0602035160,41C T44 NGO,PIJAMA,ROPA DE DORMIR,223041002044,coramina
0602035170,43C T40 FUC,PIJAMA,ROPA DE DORMIR,223043026040,coramina
0602035180,43C T42 FUC,PIJAMA,ROPA DE DORMIR,223043026042,coramina
0602035190,43C T44 FUC,PIJAMA,ROPA DE DORMIR,223043026044,coramina
0602035200,43C T40 TUR,PIJAMA,ROPA DE DORMIR,223043027040,coramina
0602035210,43C T42 TUR,PIJAMA,ROPA DE DORMIR,223043027042,coramina
0602035220,43C T44 TUR,PIJAMA,ROPA DE DORMIR,223043027044,coramina
0602035230,45C T40 B/RO,PIJAMA,ROPA DE DORMIR,223045051040,coramina
0602035240,45C T42 B/RO,PIJAMA,ROPA DE DORMIR,223045051042,coramina
0602035250,45C T44 B/RO,PIJAMA,ROPA DE DORMIR,223045051044,coramina
0602035260,45C T40 B/AQ,PIJAMA,ROPA DE DORMIR,223045052040,coramina
0602035270,45C T42 B/AQ,PIJAMA,ROPA DE DORMIR,223045052042,coramina
0602035280,45C T44 B/AQ,PIJAMA,ROPA DE DORMIR,223045052044,coramina
0602035290,47C T40 NGO,PIJAMA,ROPA DE DORMIR,223047002040,coramina
0602035300,47C T42 NGO,PIJAMA,ROPA DE DORMIR,223047002042,coramina
0602035310,47C T44 NGO,PIJAMA,ROPA DE DORMIR,223047002044,coramina
0602035320,47C T40 AMA,PIJAMA,ROPA DE DORMIR,223047010040,coramina
0602035330,47C T42 AMA,PIJAMA,ROPA DE DORMIR,223047010042,coramina
0602035340,47C T44 AMA,PIJAMA,ROPA DE DORMIR,223047010044,coramina
0602035350,47C T40 VER,PIJAMA,ROPA DE DORMIR,223047012040,coramina
0602035360,47C T42 AMA,PIJAMA,ROPA DE DORMIR,223047012042,coramina
0602035370,47C T44 AMA,PIJAMA,ROPA DE DORMIR,223047012044,coramina
0602035380,47C T40 SAL,PIJAMA,ROPA DE DORMIR,223047028040,coramina
0602035390,47C T42 SAL,PIJAMA,ROPA DE DORMIR,223047028042,coramina
0602035400,47C T44 SAL,PIJAMA,ROPA DE DORMIR,223047028044,coramina
0602035410,56C T40 BCO,PIJAMA,ROPA DE DORMIR,223056001040,coramina
0602035420,56C T42 BCO,PIJAMA,ROPA DE DORMIR,223056001042,coramina
0602035430,56C T44 BCO,PIJAMA,ROPA DE DORMIR,223056001044,coramina
0602035440,56C T40 NEGRO,PIJAMA,ROPA DE DORMIR,223056002040,coramina
0602035450,56C T42 NEGRO,PIJAMA,ROPA DE DORMIR,223056002042,coramina
0602035460,56C T44 NEGRO,PIJAMA,ROPA DE DORMIR,223056002044,coramina
0602035470,56C T40 GRIS,PIJAMA,ROPA DE DORMIR,223056006040,coramina
0602035480,56C T42 GRIS,PIJAMA,ROPA DE DORMIR,223056006042,coramina
0602035490,56C T44 GRIS,PIJAMA,ROPA DE DORMIR,223056006044,coramina
0602035500,57C T40 ROS,PIJAMA,ROPA DE DORMIR,223057011040,coramina
0602035510,57C T42 ROS,PIJAMA,ROPA DE DORMIR,223057011042,coramina
0602035520,57C T44 ROS,PIJAMA,ROPA DE DORMIR,223057011044,coramina
0602035530,57C T40 MRF,PIJAMA,ROPA DE DORMIR,223057017040,coramina
0602035540,57C T42 MRF,PIJAMA,ROPA DE DORMIR,223057017042,coramina
0602035550,57C T44 MRF,PIJAMA,ROPA DE DORMIR,223057017044,coramina
0602035560,58C  PIJAMA,PIJAMA,ROPA DE DORMIR,223058001038,coramina
0602035570,58C  PIJAMA,PIJAMA,ROPA DE DORMIR,223058001040,coramina
0602035580,58C  PIJAMA,PIJAMA,ROPA DE DORMIR,223058001042,coramina
0602035590,58C  PIJAMA,PIJAMA,ROPA DE DORMIR,223058001044,coramina
0602035600,58C  PIJAMA,PIJAMA,ROPA DE DORMIR,223058002038,coramina
0602035610,58C  PIJAMA,PIJAMA,ROPA DE DORMIR,223058002040,coramina
0602035620,58C  PIJAMA,PIJAMA,ROPA DE DORMIR,223058002042,coramina
0602035630,58C  PIJAMA,PIJAMA,ROPA DE DORMIR,223058002044,coramina
0602035640,58C  PIJAMA,PIJAMA,ROPA DE DORMIR,223058076038,coramina
0602035650,58C  PIJAMA,PIJAMA,ROPA DE DORMIR,223058076040,coramina
0602035660,58C  PIJAMA,PIJAMA,ROPA DE DORMIR,223058076042,coramina
0602035670,58C  PIJAMA,PIJAMA,ROPA DE DORMIR,223058076044,coramina
0602035680,59C T40 NEG,PIJAMA,ROPA DE DORMIR,223059002040,coramina
0602035690,59C T42 NEG,PIJAMA,ROPA DE DORMIR,223059002042,coramina
0602035700,59C T44 NEG,PIJAMA,ROPA DE DORMIR,223059002044,coramina
0602035710,59C T40 MEL,PIJAMA,ROPA DE DORMIR,223059076040,coramina
0602035720,59C T42 MEL,PIJAMA,ROPA DE DORMIR,223059076042,coramina
0602035730,59C T44 MEL,PIJAMA,ROPA DE DORMIR,223059076044,coramina
0602035740,60C T40 NEG,PIJAMA,ROPA DE DORMIR,223060002040,coramina
0602035750,60C T42 NEG,PIJAMA,ROPA DE DORMIR,223060002042,coramina
0602035760,60C T44 NEG,PIJAMA,ROPA DE DORMIR,223060002044,coramina
0602035770,60C T40 AMA,PIJAMA,ROPA DE DORMIR,223060010040,coramina
0602035780,60C T44 AMA,PIJAMA,ROPA DE DORMIR,223060010044,coramina
0602035790,60C T40 VER,PIJAMA,ROPA DE DORMIR,223060012040,coramina
0602035800,60C T42 VER,PIJAMA,ROPA DE DORMIR,223060012042,coramina
0602035810,60C T44 VER,PIJAMA,ROPA DE DORMIR,223060012044,coramina
0602035820,60C T40 SAL,PIJAMA,ROPA DE DORMIR,223060028040,coramina
0602035830,60C T42 SAL,PIJAMA,ROPA DE DORMIR,223060028042,coramina
0602035840,60C T44 SAL,PIJAMA,ROPA DE DORMIR,223060028044,coramina
0602035850,81C T06 N/B,PIJAMA,ROPA DE DORMIR,223081055006,coramina
0602035860,81C T08 N/B,PIJAMA,ROPA DE DORMIR,223081055008,coramina
0602035870,81C T10 N/B,PIJAMA,ROPA DE DORMIR,223081055010,coramina
0602035880,81C T12 N/B,PIJAMA,ROPA DE DORMIR,223081055012,coramina
0602035890,81C T14 N/B,PIJAMA,ROPA DE DORMIR,223081055014,coramina
0602035900,81C T06 F/B,PIJAMA,ROPA DE DORMIR,223081077006,coramina
0602035910,81C T08 F/B,PIJAMA,ROPA DE DORMIR,223081077008,coramina
0602035920,81C T10 F/B,PIJAMA,ROPA DE DORMIR,223081077010,coramina
0602035930,81C T12 F/B,PIJAMA,ROPA DE DORMIR,223081077012,coramina
0602035940,81C T14 F/B,PIJAMA,ROPA DE DORMIR,223081077014,coramina
0602035950,82C T06 N/B,PIJAMA,ROPA DE DORMIR,223082055006,coramina
0602035960,82C T08 N/B,PIJAMA,ROPA DE DORMIR,223082055008,coramina
0602035970,82C T10 N/B,PIJAMA,ROPA DE DORMIR,223082055010,coramina
0602035980,82C T12 N/B,PIJAMA,ROPA DE DORMIR,223082055012,coramina
0602035990,82C T14 N/B,PIJAMA,ROPA DE DORMIR,223082055014,coramina
0602036000,82C T06 F/B,PIJAMA,ROPA DE DORMIR,223082077006,coramina
0602036010,82C T08 F/B,PIJAMA,ROPA DE DORMIR,223082077008,coramina
0602036020,82C T10 F/B,PIJAMA,ROPA DE DORMIR,223082077010,coramina
0602036030,82C T12 F/B,PIJAMA,ROPA DE DORMIR,223082077012,coramina
0602036040,82C T14 F/B,PIJAMA,ROPA DE DORMIR,223082077014,coramina
0602036050,94C T40 BCO,PIJAMA,ROPA DE DORMIR,223094001040,coramina
0602036060,94C T42 BCO,PIJAMA,ROPA DE DORMIR,223094001042,coramina
0602036070,94C T44 BCO,PIJAMA,ROPA DE DORMIR,223094001044,coramina
0602036080,94C T40 NGO,PIJAMA,ROPA DE DORMIR,223094002040,coramina
0602036090,94C T42 NGO,PIJAMA,ROPA DE DORMIR,223094002042,coramina
0602036100,94C T44 NGO,PIJAMA,ROPA DE DORMIR,223094002044,coramina
0602036110,94C T40 ROJO,PIJAMA,ROPA DE DORMIR,223094007040,coramina
0602036120,94C T42 ROJO,PIJAMA,ROPA DE DORMIR,223094007042,coramina
0602036130,94C T44 ROJO,PIJAMA,ROPA DE DORMIR,223094007044,coramina
0602036140,95C T40 FUCSIA,PIJAMA,ROPA DE DORMIR,223095026040,coramina
0602036150,95C T42 FUCSIA,PIJAMA,ROPA DE DORMIR,223095026042,coramina
0602036160,95C T44 FUCSIA,PIJAMA,ROPA DE DORMIR,223095026044,coramina
0602036170,95C T40 BCO/R,PIJAMA,ROPA DE DORMIR,223095051040,coramina
0602036180,95C T42 BCO/R,PIJAMA,ROPA DE DORMIR,223095051042,coramina
0602036190,95C T44 BCO/R,PIJAMA,ROPA DE DORMIR,223095051044,coramina
0602036200,99C T40 BLANCO,PIJAMA,ROPA DE DORMIR,223099001040,coramina
0602036210,99C T42 BLANCO,PIJAMA,ROPA DE DORMIR,223099001042,coramina
0602036220,99C T44 BLANCO,PIJAMA,ROPA DE DORMIR,223099001044,coramina
0602036230,99C T40 NEGRO,PIJAMA,ROPA DE DORMIR,223099002040,coramina
0602036240,99C T42 NEGRO,PIJAMA,ROPA DE DORMIR,223099002042,coramina
0602036250,99C T44 NEGRO,PIJAMA,ROPA DE DORMIR,223099002044,coramina
0602036260,99C T40 GRIS,PIJAMA,ROPA DE DORMIR,223099006040,coramina
0602036270,99C T42 GRIS,PIJAMA,ROPA DE DORMIR,223099006042,coramina
0602036280,99C T44 GRIS,PIJAMA,ROPA DE DORMIR,223099006044,coramina
0602036290,45C PIJAMAS VERANO,PIJAMA,ROPA DE DORMIR,45C,coramina
0602036300,47C PIJAMAS VERANO,PIJAMA,ROPA DE DORMIR,47C,coramina
0803000060,2101C PEZONERA ADHESIVA,PEZONERA,ACCESORIOS,2101C,coramina
0808000150,2100C HOMRERA SILICONA,HOMBRERA,ACCESORIOS,2100C,coramina
